system:index,EXG,EXR,ExGR,GLI1,NDVI,NGRDI,RI,VARI,lat,lon,res_m,.geo
0,-55.0,777.1999999999998,-832.1999999999998,-0.014600477829944126,0.38203958,-0.13513513,0.13513513,-0.1995870611152188,-0.9210875765719514,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9210875765719514]}"
1,-18.0,808.8,-826.7999999999997,-0.004675324674110306,0.39501438,-0.13693693,0.13693693,-0.19638242881370643,-0.9210875765719514,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9210875765719514]}"
2,-44.0,783.5999999999999,-827.5999999999999,-0.012235817571680808,0.403,-0.14697406,0.14697406,-0.21016483502049116,-0.9210875765719514,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9210875765719514]}"
3,42.0,604.3999999999999,-562.4000000000001,0.012781497257218048,0.4513369,-0.104413345,0.104413345,-0.15372424710481436,-0.9209977450435394,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9209977450435394]}"
4,6.0,680.8,-674.7999999999997,0.0017152658657189064,0.4366768,-0.118712276,0.118712276,-0.17429837505590962,-0.9209977450435394,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9209977450435394]}"
5,29.0,693.5999999999999,-664.5999999999999,0.008048848179836568,0.42017233,-0.11500975,0.11500975,-0.16749467695706552,-0.9209977450435394,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9209977450435394]}"
6,22.0,709.1999999999998,-687.1999999999998,0.006162464984268218,0.41873416,-0.12218964,0.12218964,-0.17605633790418565,-0.9209977450435394,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9209977450435394]}"
7,32.0,660.3999999999999,-628.4000000000001,0.00923787528601678,0.43708268,-0.11269035,0.11269035,-0.16444444432263372,-0.9209977450435394,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9209977450435394]}"
8,28.0,650.0,-622.0,0.008323424492174963,0.44559586,-0.11574557,0.11574557,-0.1681818180544077,-0.9209977450435394,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9209977450435394]}"
9,106.0,470.79999999999995,-364.7999999999997,0.034617896788171815,0.48309454,-0.064935066,0.064935066,-0.09838998202290698,-0.9209079135151275,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9209079135151275]}"
10,148.0,443.5999999999999,-295.5999999999999,0.050271739113358783,0.52292067,-0.058465287,0.058465287,-0.0862533691947409,-0.9209079135151275,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9209079135151275]}"
11,172.0,412.0,-240.0,0.06082036772955433,0.54545456,-0.050632913,0.050632913,-0.07393715335125955,-0.9209079135151275,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9209079135151275]}"
12,228.0,403.1999999999998,-175.19999999999982,0.07840440162365736,0.53812635,-0.039215688,0.039215688,-0.05614035082794706,-0.9209079135151275,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9209079135151275]}"
13,145.0,493.5999999999999,-348.5999999999999,0.047463175107213366,0.5026911,-0.07192575,0.07192575,-0.10393964785922911,-0.9209079135151275,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9209079135151275]}"
14,80.0,541.1999999999998,-461.1999999999998,0.026109660565891105,0.4878444,-0.09342561,0.09342561,-0.13613445366711388,-0.9209079135151275,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9209079135151275]}"
15,49.0,596.3999999999999,-547.4000000000001,0.015184381774036448,0.4680347,-0.10491803,0.10491803,-0.15335463246537168,-0.9209079135151275,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9209079135151275]}"
16,107.0,576.0,-469.0,0.031873696743558624,0.4811083,-0.08649789,0.08649789,-0.12605687922670492,-0.9209079135151275,-48.592254253527834,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592254253527834,-0.9209079135151275]}"
17,190.0,460.39999999999986,-270.4000000000001,0.062458908592222584,0.52063495,-0.057176195,0.057176195,-0.0820770518575569,-0.9209079135151275,-48.59216442199942,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59216442199942,-0.9209079135151275]}"
18,266.0,201.5999999999999,64.40000000000009,0.12582781451001523,0.6505987,0.02233677,-0.02233677,0.03213844248190551,-0.9209079135151275,-48.59207459047101,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59207459047101,-0.9209079135151275]}"
19,94.0,502.79999999999995,-408.7999999999997,0.03073904511748233,0.47997743,-0.07836258,0.07836258,-0.11652173902911152,-0.9208180819867154,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9208180819867154]}"
20,224.0,420.1999999999998,-196.19999999999982,0.07436918988234754,0.52922255,-0.04090101,0.04090101,-0.05892399653379675,-0.9208180819867154,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9208180819867154]}"
21,190.0,374.5999999999999,-184.5999999999999,0.06751954510749128,0.561614,-0.0340836,0.0340836,-0.05062082134611191,-0.9208180819867154,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9208180819867154]}"
22,223.0,319.19999999999993,-96.20000000000005,0.0874852883140505,0.5921016,-0.021186441,0.021186441,-0.030737704886539235,-0.9208180819867154,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9208180819867154]}"
23,235.0,295.9999999999999,-61.0,0.09190457563867635,0.5963616,-0.0085227275,0.0085227275,-0.01253918493987546,-0.9208180819867154,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9208180819867154]}"
24,184.0,344.5999999999999,-160.5999999999999,0.07066052224629013,0.5772727,-0.03261624,0.03261624,-0.048205128155687046,-0.9208180819867154,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9208180819867154]}"
25,182.0,398.79999999999995,-216.79999999999995,0.06570397109541373,0.56013,-0.047741935,0.047741935,-0.06928838944823183,-0.9208180819867154,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9208180819867154]}"
26,180.0,446.39999999999986,-266.4000000000001,0.06008010678902533,0.53974026,-0.054761905,0.054761905,-0.07944732290203166,-0.9208180819867154,-48.592254253527834,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592254253527834,-0.9208180819867154]}"
27,144.0,383.1999999999998,-239.19999999999982,0.053731343263533085,0.5699281,-0.04851752,0.04851752,-0.0724346075730034,-0.9208180819867154,-48.59216442199942,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59216442199942,-0.9208180819867154]}"
28,275.0,42.19999999999993,232.80000000000007,0.16437537348214262,0.73134327,0.12601157,-0.12601157,0.20036764669050064,-0.9208180819867154,-48.59207459047101,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59207459047101,-0.9208180819867154]}"
29,156.0,455.5999999999999,-299.5999999999999,0.051519154540449426,0.49405771,-0.057988167,0.057988167,-0.08536585358417607,-0.9207282504583035,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9207282504583035]}"
30,220.0,380.39999999999986,-160.39999999999986,0.07482993194733677,0.5446623,-0.028290283,0.028290283,-0.04174228671348249,-0.9207282504583035,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9207282504583035]}"
31,178.0,379.1999999999998,-201.19999999999982,0.06416726746064627,0.5608145,-0.0390625,0.0390625,-0.05791505785915534,-0.9207282504583035,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9207282504583035]}"
32,213.0,326.79999999999995,-113.79999999999995,0.08259015118937955,0.5826682,-0.023776224,0.023776224,-0.03472931559271776,-0.9207282504583035,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9207282504583035]}"
33,210.0,320.79999999999995,-110.79999999999995,0.08235294114417532,0.5888383,-0.02266289,0.02266289,-0.033195020712453296,-0.9207282504583035,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9207282504583035]}"
34,227.0,309.79999999999995,-82.79999999999995,0.08808692274424257,0.5900057,-0.014757554,0.014757554,-0.021649484513763417,-0.9207282504583035,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9207282504583035]}"
35,256.0,302.4,-46.399999999999864,0.09846153842366864,0.60153675,-0.008333334,0.008333334,-0.012072434595500569,-0.9207282504583035,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9207282504583035]}"
36,279.0,301.5999999999999,-22.59999999999991,0.10516396528263704,0.60064846,-0.004076087,0.004076087,-0.005859374994277954,-0.9207282504583035,-48.592254253527834,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592254253527834,-0.9207282504583035]}"
37,302.0,135.5999999999999,166.4000000000001,0.13374667841729554,0.67526376,0.072026804,-0.072026804,0.11168831154326193,-0.9207282504583035,-48.59216442199942,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59216442199942,-0.9207282504583035]}"
38,90.0,459.0,-369.0,0.029980013314463688,0.46891972,-0.06473079,0.06473079,-0.0993500463330083,-0.9206384189298916,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9206384189298916]}"
39,230.0,396.0,-166.0,0.0795847750589672,0.53255427,-0.037037037,0.037037037,-0.05309734508575455,-0.9206384189298916,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9206384189298916]}"
40,224.0,320.5999999999999,-96.59999999999991,0.08163265303147499,0.5803152,-0.011325783,0.011325783,-0.016999999983,-0.9206384189298916,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9206384189298916]}"
41,256.0,314.0,-58.0,0.09726443765301504,0.5865922,-0.012311902,0.012311902,-0.01775147927243444,-0.9206384189298916,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9206384189298916]}"
42,296.0,291.9999999999999,4.0,0.11526479746290312,0.58833617,-0.0027855153,0.0027855153,-0.003921568623606305,-0.9206384189298916,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9206384189298916]}"
43,243.0,282.4,-39.399999999999864,0.09414955439978707,0.59610987,0.0,0.0,0.0,-0.9206384189298916,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9206384189298916]}"
44,246.0,306.79999999999995,-60.799999999999955,0.09172259504410045,0.58937466,-0.0067842607,0.0067842607,-0.0100200400701202,-0.9206384189298916,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9206384189298916]}"
45,167.0,379.79999999999995,-212.79999999999995,0.061374494648520954,0.5737882,-0.043074884,0.043074884,-0.06378802741532087,-0.9206384189298916,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9206384189298916]}"
46,241.0,290.9999999999999,-50.0,0.09077212802607454,0.6084256,-6.901311E-4,6.901311E-4,-0.001034126162322517,-0.9206384189298916,-48.592254253527834,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592254253527834,-0.9206384189298916]}"
47,375.0,76.0,299.0,0.17449976725244312,0.70767003,0.11091549,-0.11091549,0.16710875309402023,-0.9206384189298916,-48.59216442199942,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59216442199942,-0.9206384189298916]}"
48,104.0,436.79999999999995,-332.79999999999995,0.03631284914933211,0.5107496,-0.06313131,0.06313131,-0.09560229436366892,-0.9205485874014796,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9205485874014796]}"
49,154.0,429.0,-275.0,0.053287197213395435,0.53779227,-0.05524519,0.05524519,-0.08142726433538218,-0.9205485874014796,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9205485874014796]}"
50,278.0,314.5999999999999,-36.59999999999991,0.10138584970773674,0.5822854,-0.005924951,0.005924951,-0.008563273065115819,-0.9205485874014796,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9205485874014796]}"
51,306.0,280.9999999999999,25.0,0.11512415345555901,0.5962389,0.007477906,-0.007477906,0.010731707306603212,-0.9205485874014796,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9205485874014796]}"
52,271.0,277.9999999999999,-7.0,0.10339565047562166,0.59932756,0.0055632824,-0.0055632824,0.008179959091840532,-0.9205485874014796,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9205485874014796]}"
53,250.0,292.4,-42.399999999999864,0.09448223730367263,0.5944134,-0.0013793104,0.0013793104,-0.002044989772960133,-0.9205485874014796,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9205485874014796]}"
54,234.0,296.79999999999995,-62.799999999999955,0.08737864074407072,0.6002185,-0.002739726,0.002739726,-0.004123711335954937,-0.9205485874014796,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9205485874014796]}"
55,195.0,333.20000000000005,-138.20000000000005,0.07328072150571939,0.60149175,-0.023255814,0.023255814,-0.03480040938096171,-0.9205485874014796,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9205485874014796]}"
56,273.0,200.5999999999999,72.40000000000009,0.11156518180974043,0.6457336,0.038961038,-0.038961038,0.05992949464168097,-0.9205485874014796,-48.592254253527834,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592254253527834,-0.9205485874014796]}"
57,119.0,446.0,-327.0,0.04085135597636411,0.5077275,-0.06304079,0.06304079,-0.09435707669347171,-0.9204587558730677,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9204587558730677]}"
58,214.0,375.79999999999995,-161.79999999999995,0.07637401853091577,0.5485315,-0.033952594,0.033952594,-0.04934823086652865,-0.9204587558730677,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9204587558730677]}"
59,318.0,309.1999999999998,8.800000000000182,0.11126661997506417,0.567033,0.0037926675,-0.0037926675,0.0054545454495867765,-0.9204587558730677,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9204587558730677]}"
60,294.0,305.1999999999998,-11.199999999999818,0.10552763815307695,0.5796388,0.0013003901,-0.0013003901,0.0018867924510501957,-0.9204587558730677,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9204587558730677]}"
61,286.0,280.0,6.0,0.10553505531161068,0.59759104,0.009433962,-0.009433962,0.013902681217574299,-0.9204587558730677,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9204587558730677]}"
62,281.0,275.19999999999993,5.7999999999999545,0.10426716137132945,0.6019683,0.010869565,-0.010869565,0.016112789510460433,-0.9204587558730677,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9204587558730677]}"
63,300.0,286.20000000000005,13.799999999999955,0.11160714281562235,0.598913,0.006060606,-0.006060606,0.008746355676631335,-0.9204587558730677,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9204587558730677]}"
64,316.0,245.19999999999993,70.79999999999995,0.12098009183729706,0.6162727,0.023776224,-0.023776224,0.03469387751561849,-0.9204587558730677,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9204587558730677]}"
65,314.0,108.59999999999991,205.4000000000001,0.1474178403063766,0.6726115,0.086222224,-0.086222224,0.13269493825896725,-0.9204587558730677,-48.592254253527834,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592254253527834,-0.9204587558730677]}"
66,22.0,553.1999999999998,-531.1999999999998,0.0069052102928734435,0.4506243,-0.09378531,0.09378531,-0.14359861579273475,-0.9203689243446558,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9203689243446558]}"
67,198.0,453.79999999999995,-255.79999999999973,0.06517445685807292,0.50466776,-0.05435418,0.05435418,-0.07795473589442184,-0.9203689243446558,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9203689243446558]}"
68,214.0,382.39999999999986,-168.39999999999986,0.07648320226001315,0.55056804,-0.0370844,0.0370844,-0.05355493993208223,-0.9203689243446558,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9203689243446558]}"
69,182.0,380.0,-198.0,0.06551475879571103,0.5604396,-0.038961038,0.038961038,-0.05758157384109253,-0.9203689243446558,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9203689243446558]}"
70,262.0,334.79999999999995,-72.79999999999995,0.09431245496964995,0.5657968,-0.014267186,0.014267186,-0.020637898667319042,-0.9203689243446558,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9203689243446558]}"
71,286.0,310.5999999999999,-24.59999999999991,0.1019244475759357,0.5749588,-6.4641243E-4,6.4641243E-4,-9.425070679146963E-4,-0.9203689243446558,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9203689243446558]}"
72,321.0,238.19999999999993,82.79999999999995,0.11928651054653047,0.60491073,0.030800821,-0.030800821,0.04573170727059786,-0.9203689243446558,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9203689243446558]}"
73,312.0,251.5999999999999,60.40000000000009,0.11641791040432169,0.6089814,0.023255814,-0.023255814,0.034274193513836496,-0.9203689243446558,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9203689243446558]}"
74,412.0,201.9999999999999,210.0,0.14651493593651674,0.60482985,0.056356486,-0.056356486,0.08221797315275528,-0.9203689243446558,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9203689243446558]}"
75,276.0,100.0,176.0,0.12994350276368008,0.6831432,0.09090909,-0.09090909,0.14792899386401037,-0.9203689243446558,-48.592254253527834,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592254253527834,-0.9203689243446558]}"
76,132.0,487.5999999999999,-355.5999999999999,0.04347826085524432,0.48361582,-0.07151231,0.07151231,-0.1044520547050924,-0.9202790928162438,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9202790928162438]}"
77,187.0,423.39999999999986,-236.4000000000001,0.06358381500728194,0.5332068,-0.048082776,0.048082776,-0.07009760419689653,-0.9202790928162438,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9202790928162438]}"
78,172.0,430.39999999999986,-258.4000000000001,0.05931034480713437,0.53604335,-0.054187194,0.054187194,-0.07885304652432522,-0.9202790928162438,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9202790928162438]}"
79,195.0,424.0,-229.0,0.06666666664387465,0.5326087,-0.048780486,0.048780486,-0.0704845814356964,-0.9202790928162438,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9202790928162438]}"
80,202.0,432.1999999999998,-230.19999999999982,0.06960716744672393,0.5233361,-0.053081147,0.053081147,-0.07552083326777705,-0.9202790928162438,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9202790928162438]}"
81,212.0,368.0,-156.0,0.07290233835182176,0.5459579,-0.025,0.025,-0.03731343280101358,-0.9202790928162438,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9202790928162438]}"
82,194.0,367.79999999999995,-173.79999999999995,0.06731436500093187,0.5528634,-0.027197976,0.027197976,-0.04099142036130465,-0.9202790928162438,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9202790928162438]}"
83,200.0,350.39999999999986,-150.39999999999986,0.07002801117996219,0.5647895,-0.020512821,0.020512821,-0.03112840463898015,-0.9202790928162438,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9202790928162438]}"
84,340.0,214.39999999999998,125.60000000000014,0.12859304079856543,0.6197339,0.041899443,-0.041899443,0.062111801177938096,-0.9202790928162438,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9202790928162438]}"
85,148.0,450.79999999999995,-302.7999999999997,0.051460361595458845,0.5216426,-0.06551298,0.06551298,-0.0949820787679372,-0.9201892612878319,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9201892612878319]}"
86,158.0,383.1999999999998,-225.19999999999982,0.05864884927295885,0.56122166,-0.046791445,0.046791445,-0.06923837777523405,-0.9201892612878319,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9201892612878319]}"
87,138.0,383.0,-245.0,0.05114899923975204,0.5671476,-0.047683008,0.047683008,-0.07178968647948464,-0.9201892612878319,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9201892612878319]}"
88,143.0,408.0,-265.0,0.05179282866650024,0.547486,-0.0546875,0.0546875,-0.08100289288235014,-0.9201892612878319,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9201892612878319]}"
89,160.0,445.79999999999995,-285.7999999999997,0.05547850206120718,0.5157303,-0.062230438,0.062230438,-0.08993766688340367,-0.9201892612878319,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9201892612878319]}"
90,191.0,384.5999999999999,-193.5999999999999,0.06494389661171578,0.53198653,-0.031539887,0.031539887,-0.047397769472678646,-0.9201892612878319,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9201892612878319]}"
91,214.0,377.39999999999986,-163.39999999999986,0.07446068195043122,0.55344033,-0.030759573,0.030759573,-0.04520295198782015,-0.9201892612878319,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9201892612878319]}"
92,236.0,357.5999999999999,-121.59999999999991,0.08160442597454896,0.56189454,-0.020050125,0.020050125,-0.02957486134050382,-0.9201892612878319,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9201892612878319]}"
93,220.0,211.19999999999993,8.799999999999955,0.10396975420417309,0.6463263,0.013888889,-0.013888889,0.02072538857418991,-0.9201892612878319,-48.59234408505625,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59234408505625,-0.9201892612878319]}"
94,133.0,433.0,-300.0,0.04550119738436497,0.5267091,-0.056207534,0.056207534,-0.08433734931942784,-0.9200994297594198,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9200994297594198]}"
95,174.0,389.0,-215.0,0.06200997859514969,0.56545067,-0.041800644,0.041800644,-0.06196377496476284,-0.9200994297594198,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9200994297594198]}"
96,152.0,416.39999999999986,-264.39999999999986,0.053596614931736036,0.5472623,-0.05323194,0.05323194,-0.07872539823924517,-0.9200994297594198,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9200994297594198]}"
97,136.0,390.0,-254.0,0.05089820357376564,0.5583239,-0.05263158,0.05263158,-0.0784708248707537,-0.9200994297594198,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9200994297594198]}"
98,192.0,340.20000000000005,-148.20000000000005,0.0752351096883875,0.5719708,-0.033121917,0.033121917,-0.04835390941527375,-0.9200994297594198,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9200994297594198]}"
